x1,y1,x2,y2
-0.775167,-0.631757,0.043958,-1.205373
-0.775226,-0.631684,0.043439,-1.205956
-0.775285,-0.631612,0.042920,-1.206539
-0.775344,-0.631540,0.042400,-1.207122
-0.775402,-0.631468,0.041881,-1.207705
-0.775460,-0.631396,0.041361,-1.208287
-0.775518,-0.631325,0.040840,-1.208870
-0.775576,-0.631254,0.040320,-1.209453
-0.775634,-0.631183,0.039799,-1.210035
-0.775691,-0.631113,0.039278,-1.210618
-0.775748,-0.631043,0.038757,-1.211200
-0.775805,-0.630973,0.038235,-1.211782
-0.775861,-0.630904,0.037713,-1.212364
-0.775917,-0.630835,0.037191,-1.212946
-0.775973,-0.630766,0.036669,-1.213528
-0.776029,-0.630697,0.036146,-1.214110
-0.776085,-0.630629,0.035623,-1.214692
-0.776140,-0.630561,0.035100,-1.215274
-0.776195,-0.630493,0.034577,-1.215855
-0.776250,-0.630426,0.034053,-1.216437
-0.776304,-0.630359,0.033529,-1.217018
-0.776358,-0.630292,0.033005,-1.217600
-0.776412,-0.630225,0.032481,-1.218181
-0.776466,-0.630159,0.031956,-1.218762
-0.776520,-0.630093,0.031431,-1.219343
-0.776573,-0.630027,0.030906,-1.219924
-0.776626,-0.629962,0.030380,-1.220505
-0.776679,-0.629897,0.029855,-1.221086
-0.776731,-0.629832,0.029329,-1.221667
-0.776783,-0.629768,0.028802,-1.222247
-0.776835,-0.629704,0.028276,-1.222828
-0.776887,-0.629640,0.027749,-1.223408
-0.776939,-0.629576,0.027222,-1.223988
-0.776990,-0.629513,0.026695,-1.224569
-0.777041,-0.629450,0.026167,-1.225149
-0.777092,-0.629387,0.025639,-1.225729
-0.777142,-0.629325,0.025111,-1.226309
-0.777192,-0.629263,0.024583,-1.226889
-0.777242,-0.629201,0.024054,-1.227468
-0.777292,-0.629140,0.023525,-1.228048
-0.777342,-0.629079,0.022996,-1.228628
-0.777391,-0.629018,0.022467,-1.229207
-0.777440,-0.628957,0.021937,-1.229787
-0.777489,-0.628897,0.021407,-1.230366
-0.777537,-0.628837,0.020877,-1.230945
-0.777585,-0.628777,0.020347,-1.231524
-0.777633,-0.628718,0.019816,-1.232103
-0.777681,-0.628659,0.019285,-1.232682
-0.777729,-0.628600,0.018754,-1.233261
-0.777776,-0.628542,0.018223,-1.233840
-0.777823,-0.628483,0.017691,-1.234418
-0.777870,-0.628425,0.017159,-1.234997
-0.777916,-0.628368,0.016627,-1.235575
-0.777963,-0.628311,0.016095,-1.236154
-0.778009,-0.628254,0.015562,-1.236732
-0.778054,-0.628197,0.015029,-1.237310
-0.778100,-0.628141,0.014496,-1.237888
-0.778145,-0.628084,0.013962,-1.238466
-0.778190,-0.628029,0.013429,-1.239044
-0.778235,-0.627973,0.012895,-1.239622
-0.778280,-0.627918,0.012360,-1.240199
-0.778324,-0.627863,0.011826,-1.240777
-0.778368,-0.627808,0.011291,-1.241354
-0.778412,-0.627754,0.010756,-1.241932
-0.778455,-0.627700,0.010221,-1.242509
-0.778498,-0.627646,0.009686,-1.243086
-0.778542,-0.627593,0.009150,-1.243663
-0.778584,-0.627540,0.008614,-1.244240
-0.778627,-0.627487,0.008078,-1.244817
-0.778669,-0.627435,0.007541,-1.245394
-0.778711,-0.627382,0.007004,-1.245970
-0.778753,-0.627331,0.006467,-1.246547
-0.778795,-0.627279,0.005930,-1.247123
-0.778836,-0.627228,0.005393,-1.247700
-0.778877,-0.627177,0.004855,-1.248276
-0.778918,-0.627126,0.004317,-1.248852
-0.778958,-0.627076,0.003779,-1.249428
-0.778999,-0.627026,0.003240,-1.250004
-0.779039,-0.626976,0.002701,-1.250580
-0.779079,-0.626926,0.002162,-1.251156
-0.779118,-0.626877,0.001623,-1.251731
-0.779158,-0.626828,0.001084,-1.252307
-0.779197,-0.626780,0.000544,-1.252882
-0.779235,-0.626731,0.000004,-1.253458
-0.779274,-0.626683,-0.000536,-1.254033
-0.779312,-0.626636,-0.001077,-1.254608
-0.779350,-0.626588,-0.001618,-1.255183
-0.779388,-0.626541,-0.002159,-1.255758
-0.779426,-0.626494,-0.002700,-1.256333
-0.779463,-0.626448,-0.003241,-1.256908
-0.779500,-0.626402,-0.003783,-1.257482
-0.779537,-0.626356,-0.004325,-1.258057
-0.779574,-0.626310,-0.004867,-1.258631
-0.779610,-0.626265,-0.005410,-1.259206
-0.779646,-0.626220,-0.005953,-1.259780
-0.779682,-0.626175,-0.006495,-1.260354
-0.779718,-0.626131,-0.007039,-1.260928
-0.779753,-0.626087,-0.007582,-1.261502
-0.779788,-0.626043,-0.008126,-1.262075
-0.779823,-0.626000,-0.008670,-1.262649
-0.779858,-0.625957,-0.009214,-1.263223
-0.779892,-0.625914,-0.009759,-1.263796
-0.779926,-0.625871,-0.010303,-1.264370
-0.779960,-0.625829,-0.010848,-1.264943
-0.779994,-0.625787,-0.011393,-1.265516
-0.780027,-0.625745,-0.011939,-1.266089
-0.780061,-0.625704,-0.012485,-1.266662
-0.780093,-0.625663,-0.013031,-1.267235
-0.780126,-0.625622,-0.013577,-1.267808
-0.780159,-0.625582,-0.014123,-1.268380
-0.780191,-0.625542,-0.014670,-1.268953
-0.780223,-0.625502,-0.015217,-1.269525
-0.780254,-0.625462,-0.015764,-1.270097
-0.780286,-0.625423,-0.016311,-1.270670
-0.780317,-0.625384,-0.016859,-1.271242
-0.780348,-0.625346,-0.017407,-1.271814
-0.780379,-0.625307,-0.017955,-1.272385
-0.780409,-0.625269,-0.018503,-1.272957
-0.780439,-0.625232,-0.019052,-1.273529
-0.780469,-0.625194,-0.019601,-1.274100
-0.780499,-0.625157,-0.020150,-1.274672
-0.780528,-0.625120,-0.020699,-1.275243
-0.780558,-0.625084,-0.021249,-1.275814
-0.780587,-0.625048,-0.021799,-1.276385
-0.780615,-0.625012,-0.022349,-1.276956
-0.780644,-0.624976,-0.022899,-1.277527
-0.780672,-0.624941,-0.023450,-1.278098
-0.780700,-0.624906,-0.024001,-1.278669
-0.780728,-0.624871,-0.024552,-1.279239
-0.780755,-0.624837,-0.025103,-1.279810
-0.780783,-0.624803,-0.025654,-1.280380
-0.780810,-0.624769,-0.026206,-1.280950
-0.780836,-0.624736,-0.026758,-1.281520
-0.780863,-0.624702,-0.027311,-1.282090
-0.780889,-0.624670,-0.027863,-1.282660
-0.780915,-0.624637,-0.028416,-1.283230
-0.780941,-0.624605,-0.028969,-1.283800
-0.780966,-0.624573,-0.029522,-1.284369
-0.780992,-0.624541,-0.030075,-1.284939
-0.781017,-0.624510,-0.030629,-1.285508
-0.781042,-0.624479,-0.031183,-1.286077
-0.781066,-0.624448,-0.031737,-1.286646
-0.781090,-0.624418,-0.032292,-1.287215
-0.781115,-0.624388,-0.032846,-1.287784
-0.781138,-0.624358,-0.033401,-1.288353
-0.781162,-0.624328,-0.033956,-1.288921
-0.781185,-0.624299,-0.034512,-1.289490
-0.781208,-0.624270,-0.035067,-1.290058
-0.781231,-0.624242,-0.035623,-1.290627
-0.781254,-0.624214,-0.036179,-1.291195
-0.781276,-0.624186,-0.036736,-1.291763
-0.781298,-0.624158,-0.037292,-1.292331
-0.781320,-0.624131,-0.037849,-1.292899
-0.781342,-0.624104,-0.038406,-1.293466
-0.781363,-0.624077,-0.038963,-1.294034
-0.781384,-0.624050,-0.039521,-1.294602
-0.781405,-0.624024,-0.040079,-1.295169
-0.781426,-0.623998,-0.040637,-1.295736
-0.781446,-0.623973,-0.041195,-1.296303
-0.781466,-0.623948,-0.041753,-1.296870
-0.781486,-0.623923,-0.042312,-1.297437
-0.781506,-0.623898,-0.042871,-1.298004
-0.781525,-0.623874,-0.043430,-1.298571
-0.781544,-0.623850,-0.043989,-1.299137
-0.781563,-0.623826,-0.044549,-1.299704
-0.781582,-0.623803,-0.045109,-1.300270
-0.781600,-0.623780,-0.045669,-1.300836
-0.781618,-0.623757,-0.046229,-1.301402
-0.781636,-0.623735,-0.046790,-1.301968
-0.781654,-0.623712,-0.047351,-1.302534
-0.781671,-0.623691,-0.047912,-1.303100
-0.781689,-0.623669,-0.048473,-1.303665
-0.781705,-0.623648,-0.049035,-1.304231
-0.781722,-0.623627,-0.049596,-1.304796
-0.781739,-0.623606,-0.050158,-1.305362
-0.781755,-0.623586,-0.050721,-1.305927
-0.781771,-0.623566,-0.051283,-1.306492
-0.781787,-0.623546,-0.051846,-1.307057
-0.781802,-0.623527,-0.052409,-1.307621
-0.781817,-0.623508,-0.052972,-1.308186
-0.781832,-0.623489,-0.053535,-1.308750
-0.781847,-0.623470,-0.054099,-1.309315
-0.781861,-0.623452,-0.054663,-1.309879
-0.781876,-0.623434,-0.055227,-1.310443
-0.781890,-0.623417,-0.055791,-1.311007
-0.781903,-0.623400,-0.056356,-1.311571
-0.781917,-0.623383,-0.056920,-1.312135
-0.781930,-0.623366,-0.057485,-1.312699
-0.781943,-0.623350,-0.058051,-1.313262
-0.781956,-0.623334,-0.058616,-1.313826
-0.781968,-0.623318,-0.059182,-1.314389
-0.781981,-0.623303,-0.059748,-1.314952
-0.781993,-0.623288,-0.060314,-1.315515
-0.782005,-0.623273,-0.060880,-1.316078
-0.782016,-0.623258,-0.061447,-1.316641
-0.782027,-0.623244,-0.062014,-1.317204
-0.782038,-0.623230,-0.062581,-1.317766
-0.782049,-0.623217,-0.063148,-1.318329
-0.782060,-0.623203,-0.063716,-1.318891
-0.782070,-0.623190,-0.064283,-1.319453
-0.782080,-0.623178,-0.064851,-1.320016
-0.782090,-0.623166,-0.065420,-1.320577
-0.782100,-0.623153,-0.065988,-1.321139
-0.782109,-0.623142,-0.066557,-1.321701
-0.782118,-0.623130,-0.067126,-1.322263
-0.782127,-0.623119,-0.067695,-1.322824
-0.782135,-0.623108,-0.068264,-1.323385
-0.782144,-0.623098,-0.068834,-1.323947
-0.782152,-0.623088,-0.069404,-1.324508
-0.782160,-0.623078,-0.069974,-1.325069
-0.782167,-0.623068,-0.070544,-1.325629
-0.782175,-0.623059,-0.071114,-1.326190
-0.782182,-0.623050,-0.071685,-1.326751
-0.782189,-0.623042,-0.072256,-1.327311
-0.782195,-0.623033,-0.072827,-1.327872
-0.782202,-0.623025,-0.073399,-1.328432
-0.782208,-0.623018,-0.073970,-1.328992
-0.782214,-0.623010,-0.074542,-1.329552
-0.782219,-0.623003,-0.075114,-1.330112
-0.782225,-0.622996,-0.075687,-1.330671
-0.782230,-0.622990,-0.076259,-1.331231
-0.782235,-0.622984,-0.076832,-1.331790
-0.782239,-0.622978,-0.077405,-1.332350
-0.782244,-0.622972,-0.077978,-1.332909
-0.782248,-0.622967,-0.078552,-1.333468
-0.782252,-0.622962,-0.079125,-1.334027
-0.782256,-0.622958,-0.079699,-1.334585
-0.782259,-0.622953,-0.080273,-1.335144
-0.782262,-0.622949,-0.080848,-1.335703
-0.782265,-0.622946,-0.081422,-1.336261
-0.782268,-0.622942,-0.081997,-1.336819
-0.782270,-0.622939,-0.082572,-1.337377
-0.782273,-0.622936,-0.083147,-1.337935
-0.782275,-0.622934,-0.083723,-1.338493
-0.782276,-0.622932,-0.084298,-1.339051
-0.782278,-0.622930,-0.084874,-1.339609
-0.782279,-0.622928,-0.085450,-1.340166
-0.782280,-0.622927,-0.086027,-1.340723
-0.782281,-0.622926,-0.086603,-1.341281
-0.782281,-0.622926,-0.087180,-1.341838
-0.782281,-0.622925,-0.087757,-1.342395
-0.782281,-0.622925,-0.088334,-1.342952
-0.782281,-0.622926,-0.088912,-1.343508
-0.782281,-0.622926,-0.089490,-1.344065
-0.782280,-0.622927,-0.090068,-1.344621
-0.782279,-0.622928,-0.090646,-1.345178
-0.782278,-0.622930,-0.091224,-1.345734
-0.782276,-0.622932,-0.091803,-1.346290
-0.782274,-0.622934,-0.092381,-1.346846
-0.782272,-0.622937,-0.092960,-1.347401
-0.782270,-0.622939,-0.093540,-1.347957
-0.782268,-0.622943,-0.094119,-1.348512
-0.782265,-0.622946,-0.094699,-1.349068
-0.782262,-0.622950,-0.095279,-1.349623
-0.782259,-0.622954,-0.095859,-1.350178
-0.782255,-0.622958,-0.096439,-1.350733
-0.782251,-0.622963,-0.097020,-1.351288
-0.782248,-0.622968,-0.097601,-1.351843
-0.782243,-0.622973,-0.098182,-1.352397
-0.782239,-0.622979,-0.098763,-1.352952
-0.782234,-0.622985,-0.099344,-1.353506
-0.782229,-0.622991,-0.099926,-1.354060
-0.782224,-0.622997,-0.100508,-1.354614
-0.782219,-0.623004,-0.101090,-1.355168
-0.782213,-0.623011,-0.101672,-1.355722
-0.782207,-0.623019,-0.102255,-1.356275
-0.782201,-0.623026,-0.102838,-1.356829
-0.782194,-0.623035,-0.103420,-1.357382
-0.782188,-0.623043,-0.104004,-1.357935
-0.782181,-0.623052,-0.104587,-1.358488
-0.782174,-0.623061,-0.105171,-1.359041
-0.782166,-0.623070,-0.105755,-1.359594
-0.782158,-0.623080,-0.106339,-1.360146
-0.782151,-0.623090,-0.106923,-1.360699
-0.782142,-0.623100,-0.107507,-1.361251
-0.782134,-0.623110,-0.108092,-1.361803
-0.782125,-0.623121,-0.108677,-1.362356
-0.782116,-0.623132,-0.109262,-1.362907
-0.782107,-0.623144,-0.109848,-1.363459
-0.782098,-0.623156,-0.110433,-1.364011
-0.782088,-0.623168,-0.111019,-1.364562
-0.782078,-0.623180,-0.111605,-1.365114
-0.782068,-0.623193,-0.112191,-1.365665
-0.782058,-0.623206,-0.112778,-1.366216
-0.782047,-0.623219,-0.113364,-1.366767
-0.782036,-0.623233,-0.113951,-1.367318
-0.782025,-0.623247,-0.114538,-1.367869
-0.782014,-0.623261,-0.115125,-1.368419
-0.782002,-0.623276,-0.115713,-1.368969
-0.781990,-0.623291,-0.116301,-1.369520
-0.781978,-0.623306,-0.116889,-1.370070
-0.781966,-0.623322,-0.117477,-1.370620
-0.781953,-0.623337,-0.118065,-1.371170
-0.781940,-0.623354,-0.118654,-1.371719
-0.781927,-0.623370,-0.119243,-1.372269
-0.781914,-0.623387,-0.119832,-1.372818
-0.781900,-0.623404,-0.120421,-1.373367
-0.781886,-0.623421,-0.121010,-1.373916
-0.781872,-0.623439,-0.121600,-1.374465
-0.781858,-0.623457,-0.122190,-1.375014
-0.781843,-0.623475,-0.122780,-1.375563
-0.781828,-0.623494,-0.123370,-1.376111
-0.781813,-0.623513,-0.123961,-1.376660
-0.781798,-0.623532,-0.124551,-1.377208
-0.781782,-0.623552,-0.125142,-1.377756
-0.781766,-0.623572,-0.125733,-1.378304
-0.781750,-0.623592,-0.126325,-1.378852
-0.781734,-0.623612,-0.126916,-1.379400
-0.781717,-0.623633,-0.127508,-1.379947
-0.781700,-0.623654,-0.128100,-1.380494
-0.781683,-0.623676,-0.128692,-1.381042
-0.781666,-0.623698,-0.129285,-1.381589
-0.781648,-0.623720,-0.129877,-1.382136
-0.781630,-0.623742,-0.130470,-1.382682
-0.781612,-0.623765,-0.131063,-1.383229
-0.781594,-0.623788,-0.131656,-1.383775
-0.781575,-0.623811,-0.132250,-1.384322
-0.781556,-0.623835,-0.132843,-1.384868
-0.781537,-0.623859,-0.133437,-1.385414
-0.781518,-0.623883,-0.134031,-1.385960
-0.781498,-0.623908,-0.134626,-1.386506
-0.781478,-0.623932,-0.135220,-1.387051
-0.781458,-0.623958,-0.135815,-1.387597
-0.781438,-0.623983,-0.136410,-1.388142
-0.781417,-0.624009,-0.137005,-1.388687
-0.781396,-0.624035,-0.137600,-1.389232
-0.781375,-0.624061,-0.138196,-1.389777
-0.781354,-0.624088,-0.138792,-1.390322
-0.781332,-0.624115,-0.139388,-1.390866
-0.781310,-0.624143,-0.139984,-1.391411
-0.781288,-0.624170,-0.140580,-1.391955
-0.781266,-0.624198,-0.141177,-1.392499
-0.781243,-0.624227,-0.141773,-1.393043
-0.781220,-0.624255,-0.142370,-1.393587
-0.781197,-0.624284,-0.142968,-1.394130
-0.781174,-0.624314,-0.143565,-1.394674
-0.781150,-0.624343,-0.144163,-1.395217
-0.781126,-0.624373,-0.144761,-1.395760
-0.781102,-0.624403,-0.145359,-1.396303
-0.781078,-0.624434,-0.145957,-1.396846
-0.781053,-0.624464,-0.146555,-1.397389
-0.781028,-0.624496,-0.147154,-1.397932
-0.781003,-0.624527,-0.147753,-1.398474
-0.780978,-0.624559,-0.148352,-1.399016
-0.780952,-0.624591,-0.148951,-1.399558
-0.780926,-0.624623,-0.149551,-1.400100
-0.780900,-0.624656,-0.150150,-1.400642
-0.780874,-0.624689,-0.150750,-1.401184
-0.780847,-0.624722,-0.151350,-1.401725
-0.780820,-0.624756,-0.151951,-1.402267
-0.780793,-0.624790,-0.152551,-1.402808
-0.780766,-0.624824,-0.153152,-1.403349
-0.780738,-0.624859,-0.153753,-1.403890
-0.780710,-0.624893,-0.154354,-1.404430
-0.780682,-0.624929,-0.154955,-1.404971
-0.780653,-0.624964,-0.155557,-1.405511
-0.780625,-0.625000,-0.156158,-1.406052
-0.780596,-0.625036,-0.156760,-1.406592
-0.780567,-0.625073,-0.157362,-1.407132
-0.780537,-0.625109,-0.157965,-1.407672
-0.780508,-0.625146,-0.158567,-1.408211
-0.780478,-0.625184,-0.159170,-1.408751
-0.780447,-0.625221,-0.159773,-1.409290
-0.780417,-0.625259,-0.160376,-1.409829
-0.780386,-0.625298,-0.160979,-1.410368
-0.780355,-0.625336,-0.161583,-1.410907
-0.780324,-0.625375,-0.162187,-1.411446
-0.780293,-0.625415,-0.162791,-1.411984
-0.780261,-0.625454,-0.163395,-1.412522
-0.780229,-0.625494,-0.163999,-1.413061
-0.780197,-0.625534,-0.164604,-1.413599
-0.780164,-0.625575,-0.165209,-1.414137
-0.780131,-0.625616,-0.165814,-1.414674
-0.780098,-0.625657,-0.166419,-1.415212
-0.780065,-0.625698,-0.167024,-1.415749
-0.780032,-0.625740,-0.167630,-1.416287
-0.779998,-0.625782,-0.168235,-1.416824
-0.779964,-0.625825,-0.168841,-1.417361
-0.779930,-0.625867,-0.169448,-1.417897
-0.779895,-0.625910,-0.170054,-1.418434
-0.779860,-0.625954,-0.170660,-1.418970
-0.779825,-0.625997,-0.171267,-1.419507
-0.779790,-0.626041,-0.171874,-1.420043
-0.779754,-0.626085,-0.172481,-1.420579
-0.779719,-0.626130,-0.173089,-1.421114
-0.779683,-0.626175,-0.173696,-1.421650
-0.779646,-0.626220,-0.174304,-1.422186
-0.779610,-0.626266,-0.174912,-1.422721
-0.779573,-0.626312,-0.175520,-1.423256
-0.779536,-0.626358,-0.176129,-1.423791
-0.779498,-0.626404,-0.176737,-1.424326
-0.779461,-0.626451,-0.177346,-1.424860
-0.779423,-0.626498,-0.177955,-1.425395
-0.779385,-0.626545,-0.178564,-1.425929
-0.779347,-0.626593,-0.179173,-1.426463
-0.779308,-0.626641,-0.179783,-1.426997
-0.779269,-0.626690,-0.180393,-1.427531
-0.779230,-0.626738,-0.181003,-1.428065
-0.779190,-0.626787,-0.181613,-1.428598
-0.779151,-0.626837,-0.182223,-1.429132
-0.779111,-0.626886,-0.182834,-1.429665
-0.779071,-0.626936,-0.183444,-1.430198
-0.779030,-0.626986,-0.184055,-1.430730
-0.778990,-0.627037,-0.184666,-1.431263
-0.778949,-0.627088,-0.185278,-1.431796
-0.778907,-0.627139,-0.185889,-1.432328
-0.778866,-0.627190,-0.186501,-1.432860
-0.778824,-0.627242,-0.187113,-1.433392
-0.778782,-0.627294,-0.187725,-1.433924
-0.778740,-0.627347,-0.188337,-1.434455
-0.778698,-0.627399,-0.188950,-1.434987
-0.778655,-0.627453,-0.189562,-1.435518
-0.778612,-0.627506,-0.190175,-1.436049
-0.778569,-0.627560,-0.190788,-1.436580
-0.778525,-0.627614,-0.191402,-1.437111
-0.778481,-0.627668,-0.192015,-1.437642
-0.778437,-0.627723,-0.192629,-1.438172
-0.778393,-0.627777,-0.193243,-1.438702
-0.778348,-0.627833,-0.193857,-1.439233
-0.778303,-0.627888,-0.194471,-1.439763
-0.778258,-0.627944,-0.195085,-1.440292
-0.778213,-0.628000,-0.195700,-1.440822
-0.778167,-0.628057,-0.196315,-1.441351
-0.778122,-0.628114,-0.196930,-1.441881
-0.778075,-0.628171,-0.197545,-1.442410
-0.778029,-0.628228,-0.198161,-1.442939
-0.777982,-0.628286,-0.198776,-1.443467
-0.777935,-0.628344,-0.199392,-1.443996
-0.777888,-0.628403,-0.200008,-1.444524
-0.777841,-0.628461,-0.200624,-1.445052
-0.777793,-0.628520,-0.201241,-1.445580
-0.777745,-0.628580,-0.201857,-1.446108
-0.777697,-0.628639,-0.202474,-1.446636
-0.777648,-0.628699,-0.203091,-1.447164
-0.777600,-0.628760,-0.203708,-1.447691
-0.777551,-0.628820,-0.204325,-1.448218
-0.777501,-0.628881,-0.204943,-1.448745
-0.777452,-0.628942,-0.205561,-1.449272
-0.777402,-0.629004,-0.206178,-1.449798
-0.777352,-0.629066,-0.206797,-1.450325
-0.777302,-0.629128,-0.207415,-1.450851
-0.777251,-0.629191,-0.208033,-1.451377
-0.777200,-0.629253,-0.208652,-1.451903
-0.777149,-0.629316,-0.209271,-1.452429
-0.777098,-0.629380,-0.209890,-1.452955
-0.777046,-0.629444,-0.210509,-1.453480
-0.776994,-0.629508,-0.211129,-1.454005
-0.776942,-0.629572,-0.211748,-1.454530
-0.776890,-0.629637,-0.212368,-1.455055
-0.776837,-0.629702,-0.212988,-1.455580
-0.776784,-0.629767,-0.213608,-1.456104
-0.776731,-0.629833,-0.214229,-1.456629
-0.776677,-0.629899,-0.214849,-1.457153
-0.776623,-0.629965,-0.215470,-1.457677
-0.776569,-0.630032,-0.216091,-1.458201
-0.776515,-0.630099,-0.216712,-1.458724
-0.776461,-0.630166,-0.217333,-1.459248
-0.776406,-0.630233,-0.217955,-1.459771
-0.776351,-0.630301,-0.218576,-1.460294
-0.776295,-0.630369,-0.219198,-1.460817
-0.776240,-0.630438,-0.219820,-1.461339
-0.776184,-0.630507,-0.220443,-1.461862
-0.776128,-0.630576,-0.221065,-1.462384
-0.776071,-0.630645,-0.221688,-1.462906
-0.776015,-0.630715,-0.222311,-1.463428
-0.775958,-0.630785,-0.222934,-1.463950
-0.775901,-0.630855,-0.223557,-1.464472
-0.775843,-0.630926,-0.224180,-1.464993
-0.775785,-0.630997,-0.224804,-1.465514
-0.775727,-0.631068,-0.225428,-1.466035
-0.775669,-0.631140,-0.226051,-1.466556
-0.775610,-0.631212,-0.226676,-1.467077
-0.775552,-0.631284,-0.227300,-1.467597
-0.775493,-0.631357,-0.227924,-1.468118
-0.775433,-0.631430,-0.228549,-1.468638
-0.775374,-0.631503,-0.229174,-1.469158
-0.775314,-0.631576,-0.229799,-1.469678
-0.775254,-0.631650,-0.230424,-1.470197
-0.775193,-0.631724,-0.231050,-1.470716
-0.775132,-0.631799,-0.231675,-1.471236
-0.775071,-0.631874,-0.232301,-1.471755
-0.775010,-0.631949,-0.232927,-1.472273
-0.774949,-0.632024,-0.233553,-1.472792
-0.774887,-0.632100,-0.234180,-1.473311
-0.774825,-0.632176,-0.234806,-1.473829
-0.774763,-0.632252,-0.235433,-1.474347
-0.774700,-0.632329,-0.236060,-1.474865
-0.774637,-0.632406,-0.236687,-1.475382
-0.774574,-0.632483,-0.237314,-1.475900
-0.774511,-0.632561,-0.237942,-1.476417
-0.774447,-0.632639,-0.238569,-1.476934
-0.774383,-0.632717,-0.239197,-1.477451
-0.774319,-0.632796,-0.239825,-1.477968
-0.774254,-0.632874,-0.240453,-1.478484
-0.774190,-0.632954,-0.241082,-1.479001
-0.774125,-0.633033,-0.241710,-1.479517
-0.774059,-0.633113,-0.242339,-1.480033
-0.773994,-0.633193,-0.242968,-1.480549
-0.773928,-0.633274,-0.243597,-1.481064
-0.773862,-0.633354,-0.244226,-1.481580
-0.773796,-0.633435,-0.244856,-1.482095
-0.773729,-0.633517,-0.245485,-1.482610
-0.773662,-0.633599,-0.246115,-1.483125
-0.773595,-0.633681,-0.246745,-1.483639
-0.773527,-0.633763,-0.247375,-1.484154
-0.773460,-0.633846,-0.248006,-1.484668
-0.773392,-0.633929,-0.248636,-1.485182
-0.773323,-0.634012,-0.249267,-1.485696
-0.773255,-0.634096,-0.249898,-1.486209
-0.773186,-0.634180,-0.250529,-1.486723
-0.773117,-0.634264,-0.251160,-1.487236
-0.773047,-0.634348,-0.251792,-1.487749
-0.772978,-0.634433,-0.252423,-1.488262
-0.772908,-0.634518,-0.253055,-1.488775
-0.772837,-0.634604,-0.253687,-1.489287
-0.772767,-0.634690,-0.254319,-1.489799
-0.772696,-0.634776,-0.254952,-1.490311
-0.772625,-0.634862,-0.255584,-1.490823
-0.772554,-0.634949,-0.256217,-1.491335
-0.772482,-0.635036,-0.256850,-1.491846
-0.772410,-0.635124,-0.257483,-1.492358
-0.772338,-0.635211,-0.258116,-1.492869
-0.772266,-0.635300,-0.258750,-1.493379
-0.772193,-0.635388,-0.259383,-1.493890
-0.772120,-0.635477,-0.260017,-1.494401
-0.772047,-0.635566,-0.260651,-1.494911
-0.771973,-0.635655,-0.261285,-1.495421
-0.771900,-0.635744,-0.261920,-1.495931
-0.771825,-0.635834,-0.262554,-1.496440
-0.771751,-0.635925,-0.263189,-1.496950
-0.771676,-0.636015,-0.263824,-1.497459
-0.771602,-0.636106,-0.264459,-1.497968
-0.771526,-0.636197,-0.265094,-1.498477
-0.771451,-0.636289,-0.265729,-1.498986
-0.771375,-0.636381,-0.266365,-1.499494
-0.771299,-0.636473,-0.267001,-1.500002
-0.771223,-0.636565,-0.267636,-1.500510
-0.771146,-0.636658,-0.268273,-1.501018
-0.771069,-0.636751,-0.268909,-1.501526
-0.770992,-0.636845,-0.269545,-1.502033
-0.770915,-0.636938,-0.270182,-1.502540
-0.770837,-0.637032,-0.270819,-1.503047
-0.770759,-0.637127,-0.271456,-1.503554
-0.770681,-0.637222,-0.272093,-1.504061
-0.770602,-0.637317,-0.272730,-1.504567
-0.770523,-0.637412,-0.273368,-1.505073
-0.770444,-0.637508,-0.274005,-1.505579
-0.770365,-0.637603,-0.274643,-1.506085
-0.770285,-0.637700,-0.275281,-1.506591
-0.770205,-0.637796,-0.275919,-1.507096
-0.770125,-0.637893,-0.276558,-1.507601
-0.770044,-0.637990,-0.277196,-1.508106
-0.769963,-0.638088,-0.277835,-1.508611
-0.769882,-0.638186,-0.278474,-1.509115
-0.769801,-0.638284,-0.279113,-1.509619
-0.769719,-0.638383,-0.279752,-1.510124
-0.769637,-0.638481,-0.280392,-1.510627
-0.769555,-0.638580,-0.281031,-1.511131
-0.769473,-0.638680,-0.281671,-1.511635
-0.769390,-0.638780,-0.282311,-1.512138
-0.769307,-0.638880,-0.282951,-1.512641
-0.769223,-0.638980,-0.283591,-1.513144
-0.769140,-0.639081,-0.284232,-1.513646
-0.769056,-0.639182,-0.284873,-1.514149
-0.768971,-0.639283,-0.285513,-1.514651
-0.768887,-0.639385,-0.286154,-1.515153
-0.768802,-0.639487,-0.286795,-1.515654
-0.768717,-0.639589,-0.287437,-1.516156
-0.768632,-0.639692,-0.288078,-1.516657
-0.768546,-0.639795,-0.288720,-1.517158
-0.768460,-0.639898,-0.289362,-1.517659
-0.768374,-0.640001,-0.290004,-1.518160
-0.768287,-0.640105,-0.290646,-1.518660
-0.768200,-0.640210,-0.291288,-1.519161
-0.768113,-0.640314,-0.291931,-1.519661
-0.768026,-0.640419,-0.292574,-1.520160
-0.767938,-0.640524,-0.293216,-1.520660
-0.767850,-0.640629,-0.293859,-1.521159
-0.767762,-0.640735,-0.294503,-1.521658
-0.767673,-0.640841,-0.295146,-1.522157
-0.767585,-0.640948,-0.295790,-1.522656
-0.767495,-0.641054,-0.296433,-1.523155
-0.767406,-0.641162,-0.297077,-1.523653
-0.767316,-0.641269,-0.297721,-1.524151
-0.767226,-0.641377,-0.298365,-1.524649
-0.767136,-0.641485,-0.299010,-1.525146
