theta1,theta2,p1,p2
-1.160181,-1.128100,-7.627567,-7.155041
-1.160229,-1.128768,-7.625930,-7.154164
-1.160276,-1.129436,-7.624291,-7.153287
-1.160324,-1.130104,-7.622648,-7.152410
-1.160371,-1.130771,-7.621002,-7.151532
-1.160418,-1.131439,-7.619353,-7.150653
-1.160465,-1.132107,-7.617701,-7.149774
-1.160512,-1.132775,-7.616045,-7.148895
-1.160559,-1.133443,-7.614386,-7.148015
-1.160606,-1.134111,-7.612724,-7.147135
-1.160653,-1.134779,-7.611059,-7.146254
-1.160699,-1.135447,-7.609391,-7.145372
-1.160746,-1.136115,-7.607719,-7.144490
-1.160792,-1.136783,-7.606044,-7.143608
-1.160839,-1.137451,-7.604366,-7.142725
-1.160885,-1.138119,-7.602684,-7.141842
-1.160931,-1.138787,-7.600999,-7.140958
-1.160977,-1.139455,-7.599311,-7.140074
-1.161023,-1.140123,-7.597620,-7.139189
-1.161069,-1.140791,-7.595926,-7.138304
-1.161115,-1.141459,-7.594228,-7.137418
-1.161161,-1.142127,-7.592527,-7.136532
-1.161207,-1.142795,-7.590823,-7.135645
-1.161252,-1.143463,-7.589116,-7.134758
-1.161298,-1.144131,-7.587406,-7.133871
-1.161343,-1.144798,-7.585692,-7.132982
-1.161388,-1.145466,-7.583975,-7.132094
-1.161434,-1.146134,-7.582255,-7.131205
-1.161479,-1.146802,-7.580531,-7.130315
-1.161524,-1.147470,-7.578804,-7.129425
-1.161569,-1.148138,-7.577074,-7.128535
-1.161614,-1.148806,-7.575341,-7.127644
-1.161658,-1.149474,-7.573605,-7.126753
-1.161703,-1.150142,-7.571865,-7.125861
-1.161748,-1.150810,-7.570123,-7.124969
-1.161792,-1.151478,-7.568377,-7.124076
-1.161837,-1.152146,-7.566627,-7.123183
-1.161881,-1.152814,-7.564875,-7.122289
-1.161925,-1.153482,-7.563119,-7.121395
-1.161969,-1.154150,-7.561360,-7.120501
-1.162013,-1.154818,-7.559598,-7.119606
-1.162057,-1.155486,-7.557833,-7.118710
-1.162101,-1.156154,-7.556064,-7.117814
-1.162145,-1.156822,-7.554292,-7.116918
-1.162189,-1.157489,-7.552517,-7.116021
-1.162232,-1.158157,-7.550739,-7.115124
-1.162276,-1.158825,-7.548958,-7.114226
-1.162319,-1.159493,-7.547173,-7.113328
-1.162363,-1.160161,-7.545385,-7.112429
-1.162406,-1.160829,-7.543594,-7.111530
-1.162449,-1.161497,-7.541800,-7.110631
-1.162492,-1.162165,-7.540003,-7.109731
-1.162535,-1.162833,-7.538202,-7.108831
-1.162578,-1.163501,-7.536398,-7.107930
-1.162621,-1.164169,-7.534591,-7.107029
-1.162663,-1.164837,-7.532781,-7.106127
-1.162706,-1.165505,-7.530967,-7.105225
-1.162749,-1.166173,-7.529151,-7.104322
-1.162791,-1.166841,-7.527331,-7.103419
-1.162833,-1.167509,-7.525508,-7.102516
-1.162876,-1.168177,-7.523682,-7.101612
-1.162918,-1.168845,-7.521852,-7.100708
-1.162960,-1.169512,-7.520019,-7.099803
-1.163002,-1.170180,-7.518184,-7.098898
-1.163044,-1.170848,-7.516345,-7.097992
-1.163086,-1.171516,-7.514502,-7.097086
-1.163127,-1.172184,-7.512657,-7.096180
-1.163169,-1.172852,-7.510809,-7.095273
-1.163211,-1.173520,-7.508957,-7.094366
-1.163252,-1.174188,-7.507102,-7.093458
-1.163293,-1.174856,-7.505244,-7.092550
-1.163335,-1.175524,-7.503383,-7.091642
-1.163376,-1.176192,-7.501518,-7.090733
-1.163417,-1.176860,-7.499651,-7.089823
-1.163458,-1.177528,-7.497780,-7.088914
-1.163499,-1.178196,-7.495906,-7.088004
-1.163540,-1.178864,-7.494029,-7.087093
-1.163580,-1.179532,-7.492148,-7.086182
-1.163621,-1.180200,-7.490265,-7.085271
-1.163661,-1.180868,-7.488378,-7.084359
-1.163702,-1.181536,-7.486489,-7.083447
-1.163742,-1.182203,-7.484596,-7.082534
-1.163783,-1.182871,-7.482700,-7.081621
-1.163823,-1.183539,-7.480801,-7.080707
-1.163863,-1.184207,-7.478898,-7.079794
-1.163903,-1.184875,-7.476993,-7.078879
-1.163943,-1.185543,-7.475084,-7.077965
-1.163983,-1.186211,-7.473172,-7.077050
-1.164022,-1.186879,-7.471257,-7.076134
-1.164062,-1.187547,-7.469339,-7.075218
-1.164101,-1.188215,-7.467418,-7.074302
-1.164141,-1.188883,-7.465494,-7.073385
-1.164180,-1.189551,-7.463566,-7.072468
-1.164219,-1.190219,-7.461636,-7.071551
-1.164259,-1.190887,-7.459702,-7.070633
-1.164298,-1.191555,-7.457765,-7.069715
-1.164337,-1.192223,-7.455825,-7.068796
-1.164376,-1.192891,-7.453882,-7.067877
-1.164414,-1.193559,-7.451936,-7.066958
-1.164453,-1.194227,-7.449987,-7.066038
-1.164492,-1.194894,-7.448034,-7.065118
-1.164530,-1.195562,-7.446079,-7.064198
-1.164569,-1.196230,-7.444120,-7.063277
-1.164607,-1.196898,-7.442159,-7.062355
-1.164645,-1.197566,-7.440194,-7.061434
-1.164684,-1.198234,-7.438226,-7.060512
-1.164722,-1.198902,-7.436255,-7.059589
-1.164760,-1.199570,-7.434281,-7.058666
-1.164798,-1.200238,-7.432304,-7.057743
-1.164835,-1.200906,-7.430323,-7.056820
-1.164873,-1.201574,-7.428340,-7.055896
-1.164911,-1.202242,-7.426354,-7.054971
-1.164948,-1.202910,-7.424364,-7.054047
-1.164986,-1.203578,-7.422372,-7.053122
-1.165023,-1.204246,-7.420376,-7.052196
-1.165060,-1.204914,-7.418377,-7.051271
-1.165097,-1.205582,-7.416375,-7.050344
-1.165134,-1.206250,-7.414371,-7.049418
-1.165171,-1.206917,-7.412363,-7.048491
-1.165208,-1.207585,-7.410352,-7.047564
-1.165245,-1.208253,-7.408338,-7.046636
-1.165282,-1.208921,-7.406321,-7.045708
-1.165318,-1.209589,-7.404301,-7.044780
-1.165355,-1.210257,-7.402278,-7.043851
-1.165391,-1.210925,-7.400251,-7.042922
-1.165428,-1.211593,-7.398222,-7.041993
-1.165464,-1.212261,-7.396190,-7.041063
-1.165500,-1.212929,-7.394155,-7.040133
-1.165536,-1.213597,-7.392117,-7.039202
-1.165572,-1.214265,-7.390075,-7.038272
-1.165608,-1.214933,-7.388031,-7.037340
-1.165644,-1.215601,-7.385984,-7.036409
-1.165680,-1.216269,-7.383933,-7.035477
-1.165715,-1.216937,-7.381880,-7.034545
-1.165751,-1.217605,-7.379824,-7.033612
-1.165786,-1.218272,-7.377764,-7.032679
-1.165821,-1.218940,-7.375702,-7.031746
-1.165857,-1.219608,-7.373637,-7.030813
-1.165892,-1.220276,-7.371568,-7.029879
-1.165927,-1.220944,-7.369497,-7.028944
-1.165962,-1.221612,-7.367423,-7.028010
-1.165997,-1.222280,-7.365345,-7.027075
-1.166032,-1.222948,-7.363265,-7.026140
-1.166066,-1.223616,-7.361182,-7.025204
-1.166101,-1.224284,-7.359096,-7.024268
-1.166135,-1.224952,-7.357007,-7.023332
-1.166170,-1.225620,-7.354915,-7.022395
-1.166204,-1.226288,-7.352820,-7.021458
-1.166238,-1.226956,-7.350722,-7.020521
-1.166272,-1.227624,-7.348621,-7.019583
-1.166307,-1.228291,-7.346517,-7.018645
-1.166341,-1.228959,-7.344410,-7.017707
-1.166374,-1.229627,-7.342300,-7.016768
-1.166408,-1.230295,-7.340187,-7.015830
-1.166442,-1.230963,-7.338072,-7.014890
-1.166475,-1.231631,-7.335953,-7.013951
-1.166509,-1.232299,-7.333832,-7.013011
-1.166542,-1.232967,-7.331707,-7.012071
-1.166576,-1.233635,-7.329580,-7.011130
-1.166609,-1.234303,-7.327450,-7.010189
-1.166642,-1.234971,-7.325317,-7.009248
-1.166675,-1.235639,-7.323181,-7.008307
-1.166708,-1.236306,-7.321042,-7.007365
-1.166741,-1.236974,-7.318900,-7.006423
-1.166774,-1.237642,-7.316756,-7.005481
-1.166806,-1.238310,-7.314608,-7.004538
-1.166839,-1.238978,-7.312458,-7.003595
-1.166871,-1.239646,-7.310304,-7.002652
-1.166904,-1.240314,-7.308148,-7.001708
-1.166936,-1.240982,-7.305989,-7.000764
-1.166968,-1.241650,-7.303827,-6.999820
-1.167000,-1.242318,-7.301663,-6.998875
-1.167032,-1.242986,-7.299495,-6.997931
-1.167064,-1.243653,-7.297325,-6.996985
-1.167096,-1.244321,-7.295151,-6.996040
-1.167128,-1.244989,-7.292975,-6.995094
-1.167160,-1.245657,-7.290796,-6.994148
-1.167191,-1.246325,-7.288615,-6.993202
-1.167223,-1.246993,-7.286430,-6.992255
-1.167254,-1.247661,-7.284243,-6.991308
-1.167285,-1.248329,-7.282053,-6.990361
-1.167317,-1.248997,-7.279860,-6.989414
-1.167348,-1.249664,-7.277664,-6.988466
-1.167379,-1.250332,-7.275465,-6.987518
-1.167410,-1.251000,-7.273264,-6.986570
-1.167441,-1.251668,-7.271059,-6.985621
-1.167471,-1.252336,-7.268853,-6.984672
-1.167502,-1.253004,-7.266643,-6.983723
-1.167533,-1.253672,-7.264430,-6.982773
-1.167563,-1.254339,-7.262215,-6.981824
-1.167593,-1.255007,-7.259997,-6.980874
-1.167624,-1.255675,-7.257776,-6.979923
-1.167654,-1.256343,-7.255552,-6.978973
-1.167684,-1.257011,-7.253326,-6.978022
-1.167714,-1.257679,-7.251097,-6.977071
-1.167744,-1.258347,-7.248865,-6.976119
-1.167774,-1.259014,-7.246631,-6.975168
-1.167804,-1.259682,-7.244393,-6.974216
-1.167833,-1.260350,-7.242153,-6.973263
-1.167863,-1.261018,-7.239911,-6.972311
-1.167892,-1.261686,-7.237665,-6.971358
-1.167922,-1.262354,-7.235417,-6.970405
-1.167951,-1.263021,-7.233166,-6.969452
-1.167980,-1.263689,-7.230913,-6.968498
-1.168009,-1.264357,-7.228657,-6.967544
-1.168038,-1.265025,-7.226398,-6.966590
-1.168067,-1.265693,-7.224136,-6.965636
-1.168096,-1.266360,-7.221872,-6.964681
-1.168125,-1.267028,-7.219605,-6.963726
-1.168154,-1.267696,-7.217335,-6.962771
-1.168182,-1.268364,-7.215063,-6.961816
-1.168211,-1.269032,-7.212788,-6.960860
-1.168239,-1.269699,-7.210510,-6.959904
-1.168267,-1.270367,-7.208230,-6.958948
-1.168296,-1.271035,-7.205947,-6.957991
-1.168324,-1.271703,-7.203662,-6.957035
-1.168352,-1.272371,-7.201374,-6.956078
-1.168380,-1.273038,-7.199083,-6.955121
-1.168408,-1.273706,-7.196790,-6.954163
-1.168435,-1.274374,-7.194494,-6.953206
-1.168463,-1.275042,-7.192195,-6.952248
-1.168491,-1.275709,-7.189894,-6.951290
-1.168518,-1.276377,-7.187590,-6.950331
-1.168545,-1.277045,-7.185284,-6.949373
-1.168573,-1.277713,-7.182975,-6.948414
-1.168600,-1.278380,-7.180663,-6.947455
-1.168627,-1.279048,-7.178349,-6.946495
-1.168654,-1.279716,-7.176032,-6.945536
-1.168681,-1.280384,-7.173713,-6.944576
-1.168708,-1.281051,-7.171391,-6.943616
-1.168735,-1.281719,-7.169067,-6.942655
-1.168761,-1.282387,-7.166740,-6.941695
-1.168788,-1.283054,-7.164411,-6.940734
-1.168815,-1.283722,-7.162079,-6.939773
-1.168841,-1.284390,-7.159744,-6.938812
-1.168867,-1.285057,-7.157407,-6.937850
-1.168894,-1.285725,-7.155068,-6.936889
-1.168920,-1.286393,-7.152726,-6.935927
-1.168946,-1.287060,-7.150381,-6.934965
-1.168972,-1.287728,-7.148034,-6.934002
-1.168998,-1.288396,-7.145684,-6.933040
-1.169023,-1.289063,-7.143332,-6.932077
-1.169049,-1.289731,-7.140978,-6.931114
-1.169075,-1.290399,-7.138621,-6.930151
-1.169100,-1.291066,-7.136262,-6.929187
-1.169126,-1.291734,-7.133900,-6.928224
-1.169151,-1.292402,-7.131535,-6.927260
-1.169176,-1.293069,-7.129169,-6.926296
-1.169201,-1.293737,-7.126799,-6.925331
-1.169226,-1.294404,-7.124428,-6.924367
-1.169251,-1.295072,-7.122053,-6.923402
-1.169276,-1.295740,-7.119677,-6.922437
-1.169301,-1.296407,-7.117298,-6.921472
-1.169326,-1.297075,-7.114917,-6.920507
-1.169351,-1.297742,-7.112533,-6.919541
-1.169375,-1.298410,-7.110147,-6.918575
-1.169400,-1.299077,-7.107758,-6.917609
-1.169424,-1.299745,-7.105367,-6.916643
-1.169448,-1.300413,-7.102974,-6.915677
-1.169472,-1.301080,-7.100578,-6.914710
-1.169497,-1.301748,-7.098180,-6.913743
-1.169521,-1.302415,-7.095779,-6.912776
-1.169544,-1.303083,-7.093377,-6.911809
-1.169568,-1.303750,-7.090971,-6.910842
-1.169592,-1.304418,-7.088564,-6.909874
-1.169616,-1.305085,-7.086154,-6.908906
-1.169639,-1.305753,-7.083742,-6.907938
-1.169663,-1.306420,-7.081327,-6.906970
-1.169686,-1.307088,-7.078911,-6.906002
-1.169710,-1.307755,-7.076492,-6.905033
-1.169733,-1.308422,-7.074070,-6.904065
-1.169756,-1.309090,-7.071646,-6.903096
-1.169779,-1.309757,-7.069220,-6.902127
-1.169802,-1.310425,-7.066792,-6.901157
-1.169825,-1.311092,-7.064361,-6.900188
-1.169848,-1.311760,-7.061929,-6.899218
-1.169870,-1.312427,-7.059493,-6.898248
-1.169893,-1.313094,-7.057056,-6.897278
-1.169915,-1.313762,-7.054616,-6.896308
-1.169938,-1.314429,-7.052174,-6.895338
-1.169960,-1.315096,-7.049730,-6.894367
-1.169983,-1.315764,-7.047284,-6.893396
-1.170005,-1.316431,-7.044835,-6.892426
-1.170027,-1.317098,-7.042384,-6.891454
-1.170049,-1.317766,-7.039931,-6.890483
-1.170071,-1.318433,-7.037476,-6.889512
-1.170093,-1.319100,-7.035019,-6.888540
-1.170114,-1.319768,-7.032559,-6.887568
-1.170136,-1.320435,-7.030097,-6.886596
-1.170158,-1.321102,-7.027633,-6.885624
-1.170179,-1.321769,-7.025167,-6.884652
-1.170201,-1.322437,-7.022699,-6.883680
-1.170222,-1.323104,-7.020228,-6.882707
-1.170243,-1.323771,-7.017755,-6.881734
-1.170264,-1.324438,-7.015281,-6.880761
-1.170285,-1.325106,-7.012804,-6.879788
-1.170306,-1.325773,-7.010325,-6.878815
-1.170327,-1.326440,-7.007843,-6.877842
-1.170348,-1.327107,-7.005360,-6.876868
-1.170369,-1.327774,-7.002875,-6.875894
-1.170389,-1.328441,-7.000387,-6.874920
-1.170410,-1.329109,-6.997897,-6.873946
-1.170430,-1.329776,-6.995406,-6.872972
-1.170451,-1.330443,-6.992912,-6.871998
-1.170471,-1.331110,-6.990416,-6.871023
-1.170491,-1.331777,-6.987918,-6.870049
-1.170512,-1.332444,-6.985418,-6.869074
-1.170532,-1.333111,-6.982916,-6.868099
-1.170552,-1.333778,-6.980411,-6.867124
-1.170571,-1.334445,-6.977905,-6.866149
-1.170591,-1.335112,-6.975397,-6.865173
-1.170611,-1.335779,-6.972887,-6.864198
-1.170631,-1.336446,-6.970374,-6.863222
-1.170650,-1.337113,-6.967860,-6.862246
-1.170670,-1.337780,-6.965344,-6.861270
-1.170689,-1.338447,-6.962825,-6.860294
-1.170708,-1.339114,-6.960305,-6.859318
-1.170728,-1.339781,-6.957783,-6.858341
-1.170747,-1.340448,-6.955258,-6.857365
-1.170766,-1.341115,-6.952732,-6.856388
-1.170785,-1.341782,-6.950204,-6.855411
-1.170804,-1.342449,-6.947673,-6.854434
-1.170822,-1.343116,-6.945141,-6.853457
-1.170841,-1.343782,-6.942607,-6.852480
-1.170860,-1.344449,-6.940071,-6.851503
-1.170878,-1.345116,-6.937533,-6.850525
-1.170897,-1.345783,-6.934993,-6.849548
-1.170915,-1.346450,-6.932451,-6.848570
-1.170934,-1.347116,-6.929908,-6.847592
-1.170952,-1.347783,-6.927362,-6.846614
-1.170970,-1.348450,-6.924814,-6.845636
-1.170988,-1.349117,-6.922265,-6.844658
-1.171006,-1.349783,-6.919714,-6.843680
-1.171024,-1.350450,-6.917160,-6.842701
-1.171042,-1.351117,-6.914605,-6.841722
-1.171059,-1.351783,-6.912048,-6.840744
-1.171077,-1.352450,-6.909490,-6.839765
-1.171095,-1.353117,-6.906929,-6.838786
-1.171112,-1.353783,-6.904366,-6.837807
-1.171130,-1.354450,-6.901802,-6.836828
-1.171147,-1.355117,-6.899236,-6.835848
-1.171164,-1.355783,-6.896668,-6.834869
-1.171181,-1.356450,-6.894098,-6.833889
-1.171198,-1.357116,-6.891527,-6.832910
-1.171215,-1.357783,-6.888953,-6.831930
-1.171232,-1.358449,-6.886378,-6.830950
-1.171249,-1.359116,-6.883801,-6.829970
-1.171266,-1.359782,-6.881222,-6.828990
-1.171283,-1.360449,-6.878642,-6.828010
-1.171299,-1.361115,-6.876060,-6.827030
-1.171316,-1.361782,-6.873476,-6.826049
-1.171332,-1.362448,-6.870890,-6.825069
-1.171349,-1.363114,-6.868302,-6.824088
-1.171365,-1.363781,-6.865713,-6.823107
-1.171381,-1.364447,-6.863122,-6.822127
-1.171397,-1.365113,-6.860530,-6.821146
-1.171413,-1.365780,-6.857935,-6.820165
-1.171429,-1.366446,-6.855339,-6.819183
-1.171445,-1.367112,-6.852741,-6.818202
-1.171461,-1.367778,-6.850142,-6.817221
-1.171477,-1.368445,-6.847541,-6.816239
-1.171493,-1.369111,-6.844938,-6.815258
-1.171508,-1.369777,-6.842334,-6.814276
-1.171524,-1.370443,-6.839727,-6.813295
-1.171539,-1.371109,-6.837120,-6.812313
-1.171554,-1.371776,-6.834510,-6.811331
-1.171570,-1.372442,-6.831899,-6.810349
-1.171585,-1.373108,-6.829286,-6.809367
-1.171600,-1.373774,-6.826672,-6.808385
-1.171615,-1.374440,-6.824056,-6.807403
-1.171630,-1.375106,-6.821439,-6.806420
-1.171645,-1.375772,-6.818819,-6.805438
-1.171660,-1.376438,-6.816199,-6.804455
-1.171675,-1.377104,-6.813576,-6.803473
-1.171689,-1.377770,-6.810952,-6.802490
-1.171704,-1.378436,-6.808327,-6.801507
-1.171718,-1.379102,-6.805700,-6.800524
-1.171733,-1.379767,-6.803071,-6.799542
-1.171747,-1.380433,-6.800441,-6.798559
-1.171761,-1.381099,-6.797810,-6.797575
-1.171776,-1.381765,-6.795176,-6.796592
-1.171790,-1.382431,-6.792542,-6.795609
-1.171804,-1.383097,-6.789905,-6.794626
-1.171818,-1.383762,-6.787268,-6.793642
-1.171832,-1.384428,-6.784628,-6.792659
-1.171845,-1.385094,-6.781988,-6.791675
-1.171859,-1.385759,-6.779345,-6.790692
-1.171873,-1.386425,-6.776702,-6.789708
-1.171887,-1.387091,-6.774056,-6.788724
-1.171900,-1.387756,-6.771410,-6.787741
-1.171914,-1.388422,-6.768762,-6.786757
-1.171927,-1.389087,-6.766112,-6.785773
-1.171940,-1.389753,-6.763461,-6.784789
-1.171953,-1.390418,-6.760808,-6.783805
-1.171967,-1.391084,-6.758155,-6.782820
-1.171980,-1.391749,-6.755499,-6.781836
-1.171993,-1.392415,-6.752842,-6.780852
-1.172006,-1.393080,-6.750184,-6.779867
-1.172019,-1.393746,-6.747525,-6.778883
-1.172031,-1.394411,-6.744864,-6.777899
-1.172044,-1.395076,-6.742202,-6.776914
-1.172057,-1.395742,-6.739538,-6.775929
-1.172069,-1.396407,-6.736873,-6.774945
-1.172082,-1.397072,-6.734206,-6.773960
-1.172094,-1.397737,-6.731539,-6.772975
-1.172107,-1.398402,-6.728869,-6.771990
-1.172119,-1.399068,-6.726199,-6.771006
-1.172131,-1.399733,-6.723527,-6.770021
-1.172143,-1.400398,-6.720854,-6.769036
-1.172155,-1.401063,-6.718180,-6.768051
-1.172167,-1.401728,-6.715504,-6.767065
-1.172179,-1.402393,-6.712827,-6.766080
-1.172191,-1.403058,-6.710148,-6.765095
-1.172203,-1.403723,-6.707469,-6.764110
-1.172215,-1.404388,-6.704788,-6.763124
-1.172226,-1.405053,-6.702106,-6.762139
-1.172238,-1.405718,-6.699422,-6.761154
-1.172250,-1.406383,-6.696737,-6.760168
-1.172261,-1.407047,-6.694051,-6.759183
-1.172272,-1.407712,-6.691364,-6.758197
-1.172284,-1.408377,-6.688676,-6.757212
-1.172295,-1.409042,-6.685986,-6.756226
-1.172306,-1.409707,-6.683295,-6.755240
-1.172317,-1.410371,-6.680603,-6.754255
-1.172328,-1.411036,-6.677910,-6.753269
-1.172339,-1.411700,-6.675215,-6.752283
-1.172350,-1.412365,-6.672519,-6.751297
-1.172361,-1.413030,-6.669822,-6.750311
-1.172372,-1.413694,-6.667124,-6.749325
-1.172382,-1.414359,-6.664425,-6.748339
-1.172393,-1.415023,-6.661725,-6.747353
-1.172404,-1.415688,-6.659023,-6.746367
-1.172414,-1.416352,-6.656320,-6.745381
-1.172424,-1.417016,-6.653617,-6.744395
-1.172435,-1.417681,-6.650912,-6.743409
-1.172445,-1.418345,-6.648206,-6.742423
-1.172455,-1.419009,-6.645498,-6.741436
-1.172465,-1.419674,-6.642790,-6.740450
-1.172476,-1.420338,-6.640080,-6.739464
-1.172486,-1.421002,-6.637370,-6.738478
-1.172496,-1.421666,-6.634658,-6.737491
-1.172505,-1.422330,-6.631946,-6.736505
-1.172515,-1.422994,-6.629232,-6.735519
-1.172525,-1.423658,-6.626517,-6.734532
-1.172535,-1.424322,-6.623801,-6.733546
-1.172544,-1.424986,-6.621084,-6.732559
-1.172554,-1.425650,-6.618366,-6.731573
-1.172563,-1.426314,-6.615647,-6.730586
-1.172573,-1.426978,-6.612927,-6.729600
-1.172582,-1.427642,-6.610206,-6.728613
-1.172591,-1.428306,-6.607484,-6.727626
-1.172601,-1.428970,-6.604761,-6.726640
-1.172610,-1.429633,-6.602037,-6.725653
-1.172619,-1.430297,-6.599312,-6.724666
-1.172628,-1.430961,-6.596585,-6.723680
-1.172637,-1.431624,-6.593858,-6.722693
-1.172646,-1.432288,-6.591130,-6.721706
-1.172655,-1.432951,-6.588401,-6.720719
-1.172664,-1.433615,-6.585671,-6.719733
-1.172672,-1.434278,-6.582941,-6.718746
-1.172681,-1.434942,-6.580209,-6.717759
-1.172690,-1.435605,-6.577476,-6.716772
-1.172698,-1.436269,-6.574742,-6.715785
-1.172707,-1.436932,-6.572008,-6.714799
-1.172715,-1.437595,-6.569272,-6.713812
-1.172723,-1.438259,-6.566536,-6.712825
-1.172732,-1.438922,-6.563798,-6.711838
-1.172740,-1.439585,-6.561060,-6.710851
-1.172748,-1.440248,-6.558321,-6.709864
-1.172756,-1.440911,-6.555581,-6.708877
-1.172764,-1.441574,-6.552840,-6.707890
-1.172772,-1.442237,-6.550098,-6.706903
-1.172780,-1.442900,-6.547356,-6.705916
-1.172788,-1.443563,-6.544612,-6.704929
-1.172796,-1.444226,-6.541868,-6.703942
-1.172804,-1.444889,-6.539123,-6.702955
-1.172811,-1.445552,-6.536377,-6.701968
-1.172819,-1.446215,-6.533630,-6.700981
-1.172826,-1.446878,-6.530883,-6.699994
-1.172834,-1.447540,-6.528135,-6.699007
-1.172841,-1.448203,-6.525385,-6.698020
-1.172849,-1.448866,-6.522636,-6.697033
-1.172856,-1.449528,-6.519885,-6.696046
-1.172863,-1.450191,-6.517133,-6.695059
-1.172871,-1.450853,-6.514381,-6.694072
-1.172878,-1.451516,-6.511628,-6.693085
-1.172885,-1.452178,-6.508874,-6.692098
-1.172892,-1.452841,-6.506120,-6.691111
-1.172899,-1.453503,-6.503365,-6.690124
-1.172906,-1.454165,-6.500609,-6.689137
-1.172913,-1.454828,-6.497852,-6.688150
-1.172920,-1.455490,-6.495094,-6.687163
-1.172926,-1.456152,-6.492336,-6.686176
-1.172933,-1.456814,-6.489578,-6.685189
-1.172940,-1.457476,-6.486818,-6.684202
-1.172946,-1.458138,-6.484058,-6.683215
-1.172953,-1.458800,-6.481297,-6.682228
-1.172959,-1.459462,-6.478535,-6.681241
-1.172966,-1.460124,-6.475773,-6.680254
-1.172972,-1.460786,-6.473010,-6.679267
-1.172978,-1.461448,-6.470247,-6.678280
-1.172985,-1.462110,-6.467482,-6.677293
-1.172991,-1.462771,-6.464717,-6.676306
-1.172997,-1.463433,-6.461952,-6.675319
-1.173003,-1.464095,-6.459186,-6.674333
-1.173009,-1.464756,-6.456419,-6.673346
-1.173015,-1.465418,-6.453652,-6.672359
-1.173021,-1.466079,-6.450884,-6.671372
-1.173027,-1.466741,-6.448115,-6.670385
-1.173033,-1.467402,-6.445346,-6.669398
-1.173038,-1.468064,-6.442576,-6.668411
-1.173044,-1.468725,-6.439806,-6.667424
-1.173050,-1.469386,-6.437035,-6.666437
-1.173055,-1.470047,-6.434264,-6.665451
-1.173061,-1.470709,-6.431492,-6.664464
-1.173067,-1.471370,-6.428719,-6.663477
-1.173072,-1.472031,-6.425946,-6.662490
-1.173077,-1.472692,-6.423173,-6.661503
-1.173083,-1.473353,-6.420398,-6.660517
-1.173088,-1.474014,-6.417624,-6.659530
-1.173093,-1.474675,-6.414849,-6.658543
-1.173098,-1.475336,-6.412073,-6.657556
-1.173104,-1.475996,-6.409297,-6.656570
-1.173109,-1.476657,-6.406520,-6.655583
-1.173114,-1.477318,-6.403743,-6.654596
-1.173119,-1.477978,-6.400965,-6.653610
-1.173124,-1.478639,-6.398187,-6.652623
-1.173129,-1.479300,-6.395408,-6.651637
-1.173133,-1.479960,-6.392629,-6.650650
-1.173138,-1.480621,-6.389850,-6.649663
-1.173143,-1.481281,-6.387070,-6.648677
-1.173148,-1.481941,-6.384289,-6.647690
-1.173152,-1.482602,-6.381509,-6.646704
-1.173157,-1.483262,-6.378727,-6.645717
-1.173161,-1.483922,-6.375946,-6.644731
-1.173166,-1.484582,-6.373164,-6.643744
-1.173170,-1.485242,-6.370381,-6.642758
-1.173175,-1.485902,-6.367598,-6.641772
-1.173179,-1.486562,-6.364815,-6.640785
-1.173183,-1.487222,-6.362031,-6.639799
-1.173188,-1.487882,-6.359247,-6.638813
-1.173192,-1.488542,-6.356463,-6.637826
-1.173196,-1.489202,-6.353678,-6.636840
